xent_gt_1,xent_gt_10,xent_gt_28,xent_gt_300,xent_sample_1,xent_sample_10,xent_sample_28,xent_sample_300
322.67529296875,328.8468048095703,341.0574981689453,528.592822265625,322.67529296875,328.7469940185547,340.9322814941406,525.5282287597656
319.2524719238281,326.3145233154297,337.8970123291016,522.0083557128906,319.2524719238281,322.38292541503904,333.94570007324216,505.27003479003906
336.2406311035156,342.2743896484375,354.79429626464844,536.2184814453125,336.2406311035156,342.2743896484375,354.79429626464844,541.8012878417969
303.7668762207031,310.4340484619141,324.7238830566406,525.62802734375,303.7668762207031,307.637890625,319.64081420898435,492.6243103027344
290.2214050292969,297.7528991699219,309.3593048095703,485.88067016601565,290.2214050292969,293.02259826660156,304.6448974609375,469.7176879882812
304.9924011230469,310.8411865234375,322.9960479736328,503.42823791503906,304.9924011230469,310.8411865234375,322.9960479736328,499.3201629638672
327.112548828125,333.0848815917969,345.53688659667966,529.1423706054687,327.112548828125,333.0848815917969,345.53688659667966,530.8760009765625
314.42584228515625,317.61595458984374,327.2456115722656,527.6614685058594,314.42584228515625,317.61595458984374,327.31069030761716,489.00115661621095
323.6470031738281,329.2994873046875,341.7209167480469,531.0412963867187,323.6470031738281,329.2994873046875,341.7209167480469,524.0762634277344
314.2353820800781,319.2958038330078,332.9943023681641,513.1396331787109,313.23834228515625,317.81353149414065,330.0889953613281,501.72466735839845
324.2071228027344,329.1837585449219,341.5862121582031,534.937158203125,324.2071228027344,329.02684020996094,341.41916809082034,517.7571350097656
323.5356140136719,328.9847015380859,340.97673950195315,514.8778564453125,323.5356140136719,328.7876708984375,340.77635192871094,521.8382446289063
314.26220703125,319.18004150390624,331.8238098144531,516.1519958496094,314.26220703125,319.18004150390624,331.82976989746095,513.5227905273438
325.8108825683594,331.1258117675781,343.88389892578124,531.3305847167969,325.8108825683594,331.1258117675781,343.88389892578124,527.590625
329.4225158691406,334.6810577392578,347.16900329589845,530.7692504882813,329.4225158691406,334.67742309570315,347.14622497558594,528.4037963867188
319.440673828125,326.93382263183594,338.67559509277345,525.1166870117188,319.440673828125,324.27015380859376,335.99281616210936,509.9723815917969
322.0190124511719,326.4810424804688,339.3521667480469,522.1880920410156,322.0190124511719,326.4810424804688,339.3521667480469,518.3309265136719
328.6107482910156,335.02573852539064,347.6199493408203,544.4470947265625,328.6107482910156,334.0096801757812,346.6053771972656,529.2673706054687
312.19952392578125,318.5561279296875,331.2043212890625,511.9279418945313,312.1548156738281,318.3662048339844,331.00908813476565,507.9058471679688
322.68597412109375,327.9149200439453,341.0541687011719,518.4150512695312,321.6920166015625,325.0000335693359,338.15118408203125,508.4308654785156
311.753662109375,318.2090240478516,331.2463073730469,517.7382080078125,311.753662109375,318.2090240478516,330.2555419921875,517.566259765625
318.5519714355469,325.37952575683596,337.42749938964846,519.6960632324219,318.5519714355469,325.37952575683596,336.6270751953125,512.9725311279296
320.0077209472656,325.9117004394531,338.0477630615234,528.4659423828125,320.0077209472656,323.3797973632812,335.4364868164063,497.2378234863281
305.33258056640625,308.20595397949216,318.8032562255859,508.2218902587891,305.33258056640625,308.20595397949216,318.4666320800781,482.64520568847655
296.39324951171875,300.1573791503906,311.9669464111328,518.3950134277344,296.39324951171875,299.21156005859376,310.53846435546876,480.5605743408203
312.4924621582031,316.87730407714844,329.20824279785154,511.74707946777346,312.4924621582031,315.83412170410156,328.1534912109375,494.42564697265624
315.6253356933594,321.1020111083984,333.5721466064453,525.3864013671875,315.6253356933594,320.1184997558594,332.5562683105469,512.2096618652344
310.58599853515625,316.6567108154297,330.9991088867188,508.1026580810547,310.58599853515625,314.99200744628905,325.1984008789062,490.8687744140625
320.7560729980469,325.6540222167969,338.24672546386716,527.1532348632812,320.7560729980469,324.7236297607422,337.2249450683594,513.3417205810547
312.9007568359375,318.4108825683594,330.1052734375,514.6854797363281,312.9007568359375,315.7949584960937,327.52659912109374,492.0412353515625
